A3SZSAM,,,,,,,,
A3SZVIT,,,,,,,,
A3SZXL7,,,,,,,,
A3TO4RU,Steel wheels,50,,,,,,
A3TOCAM,Manual trans,300,,,,,,
A3TOCEL,Manual trans (not GT-S),275,Manual windows,250,Manual dr locks,150,No cruise,50
A3TOCOR,No air cond,325,,,Manual trans,275,,
A3TOECH,No air cond.,300,Manual trans,250,Manual steering,150,,
A3TOHIG,2.4L-4cyl (155hp),275,,,,,,
A3TOHIG,2.4L-4cyl (155hp),275,,,,,,
A3TOLAN,,,,,,,,
A3TOMAT,Manual trans,250,Manual windows,175,Manual locks,100,,
A3TORAV,,,,,,
A3TOSEQ,,,,,,
A3TOSIE,,,,,,
A3TOSOL,Manual trans,300,,,2.4L-I4/157hp,250
A3TOTUN,,,,,,
A3VOBEE,Manual trans (not S),225,,,,
A3VOCAB,Manual trans,250,,,,
A3VOCOR,,,,,,
A3VOEUR,,,,,,
A3VOGOL,Manual trans (not TDI),250,,,,
A3VOGTI,,,,,,
A3VOJET,Man trans (not TDI),250,,,,
A3VOPAS,Manual transmission,325,,,,
A3VV60S,Manual transmission,325,No CD,75,Manual seat,100
A3VV70S,Manual transmission,325,,,,
A3VV80S,Cloth seats,175,,,,
A3VVXC9,,,,,,
A4ACNSX,,,,,,
A4ACRLx,,,,,,
A4ACRSX,Manual trans (Base),375,,,,
A4ACTLx,Manual trans.,375,,,,
A4AUA4x,Manual trans,425,,,,
A4AUA6x,Manual trans,475,,,,
A4AUTTx,Manual Roof (cnv),475,,,,
A4BM3-S,Manual trans,350,Vinyl seats,275,Manual seats,175
A4BM5-S,Manual trans,475,No leather,425,,
A4BM7-S,,,,,,
A4BMM3x,Manual seat,175,,,,
A4BMX3x,,,,,,
A4BMX5x,Leatherette (vinyl) seats,475,Manual trans,425,,
A4BMZ4x,No cruise,100,,,,
A4BUCEN,No cruise,75,,,,
A4BUPAR,,,,
A4BUREG,,,,
A4BUREN,No ABS,75,,
A4BUROA,,,,
A4BUSKY,,,,
A4CACTS,,,,
A4CADEV,,,,
A4CAESC,,,,
A4CHAVA,,,,
A4CHAVE,No air cond,250,Manual trans,225
A4CHC15,6cyl (not Work Truck),250,,
A4CHC25,,,,
A4CHC2H,,,,
A4CHCAM,Manual trans,350,,
A4CHCAV,Manual trans,325,,
A4CHCOL,,,,
A4CHCVT,,
A4CHEXP,,
A4CHG15,,
A4CHG25,,
A4CHIMP,No cruise ctrl,75
A4CHMAL,,
A4CHMON,No cruise,75
A4CHPRI,Manual trans,375
A4CHSTB,,
A4CHSUB,,
A4CHTAH,No 3rd seat,250
A4CHTRA,,
A4CHTRB,,
A4CHVEN,No ABS,100
A4CYCON,No ABS,75
A4CYCRO,6spd Manual Trans,450
A4CYPAC,,,,,,
A4CYPTC,Manual trans,475,Manual locks,150,No cruise ctrl,150
A4CYSEB,2.4L-I4 (150hp),375,No cruise,150,Manual trans,300
A4CYTOW,No ABS,75,,,,
A4DOB15,,,,,,
A4DOB25,3.9L-V6 (175hp),250,,,,
A4DOBR1,3.7L-V6 (215hp),275,,,,
A4DOBRS,,,,,,
A4DOBVA,,,,,,
A4DOCAR,,,,,,
A4DODAK,2.5L-I4 (120hp),250,,,,
A4DODUR,,,,,,
A4DOGRA,,,,,,
A4DOINT,,,,,,
A4DONEO,No air cond,425,"Manual trans (Base, Sport)",350,,
A4DORAM,3.9L (6cyl-175hp),275,,,,
A4DOSTR,2.4L (4cyl-150hp),300,Manual trans,250,,
A4DOVIP,,,,,,
A4FOCRO,,,,,,
A4FOECO,,,,,,
A4FOESP,2.0L-I4 (127hp),300,,,,
A4FOEXC,5.4L-V8 (255hp),450,,,,
A4FOEXP,,,,,,
A4FOEXT,4.6L-V8 (232hp),300,,,,
A4FOFHE,4.2L-V6 (202hp),275,,,,
A4FOFOC,No air cond,425,Manual trans,425,No CD,100
A4FOFRE,No ABS brakes,75,,,,
A4FOMUS,Man trans (6cyl only),375,,,,
A4FORAN,2.3L-I4 (143hp),250,,,,
A4FOSPO,,,,,,
A4FOTAU,No cruise control,75,,,,
A4FOZX2,No air cond,425,Manual trans,350,,
A4GMC15,4.3L-V6 (200hp),275,,,,
A4GMC25,,,,,,
A4GMG15,,,,,,
A4GMG25,,,,,,
A4GMJIM,,,,,,
A4GMSAF,,,,,,
A4GMSAV,,,,,,
A4GMSON,,,,,,
A4GMSUB,,,,,,
A4GMYUK,No 3rd seat,250,,,,
A4HOACC,No air cond,475,Manual trans,425,,
A4HOCIV,No air cond,425,Manual trans,350,No CD,100
A4HOCRV,5-speed manual trans,325,,,,
A4HOELE,,,,,,
A4HOINS,No air cond.,475,,,,
A4HYACC,No air cond,400,,,Manual trans (not Base),375
A4HYELA,Manual trans,375,,
A4HYSAN,,,,
A4HYSON,2.4L-4cyl (138hp),300,Manual trans,250
A4HYTIB,5spd manual trans,425,,
A4ING20,Manual trans,400,,
A4ING35,6spd manual trans (sdn),375,,
A4INI35,,,,
A4INQX4,,,,
A4ISAXI,,,,
A4ISHOS,2.2L-I4/120hp,,,
A4ISROD,2.2L (4cyl-130hp),300,,
A4ISROS,2.2L-I4/130hp,300,,
A4JASTY,No moonroof,350,,
A4JAXJx,,,,
A4JAXK8,,,,
A4JAXTY,Manual trans,400,,
A4JEGRA,,,,
A4JELIB,2.4L (4cyl-150hp),300,,
A4JEWRA,,,,
A4KIAMA,,,,
A4KIOPT,Manual trans,300,No cruise,150
A4KIRIO,No air conditioning,425,Manual trans,375
A4KISOR,,,,
A4KISPE,No air conditioning,425,Manual trans,375
A4KISPO,,,,
A4LEES3,Cloth seats,300,,
A4LEGSS,Cloth seats,300,,
A4LEGX4,,,,
A4LEIS3,,,,
A4LERX3,,,,
A4LESC4,No Navigation sys,450,,
A4LIAVI,,,,
A4LILSx,,,,,,,,
A4LINAV,,,,,,,,
A4LITOW,,,,,,,,
A4MAB25,,,,,,,,
A4MAMA3,No air cond,425,Manual trans,350,Manual windows,175,Manual locks,150
A4MAMA6,Manual trans,425,,,,,,
A4MAMIA,,,,,,,,
A4MAMPV,,,,,,,,
A4MAPR5,Manual trans,300,,,,,,
A4MATRI,2.0L-I4 (130hp),250,,,,,,
A4MBC-C,Manual trans,500,,,,,,
A4MBCLK,,,,,,,,
A4MBE-C,,,,,,,,
A4MBMSE,Cloth seats,425,,,,,,
A4MBS-C,,,,,,,,
A4MBSL-,,,,,,,,
A4MBSLK,,,,,,
A4MEGRA,,,,,,
A4MEMAR,No CD changer,175,,,,
A4MEMOU,4.0L-V6 (210hp),250,,,No 3rd seat,725
A4MEMYS,Manual trans,450,,,,
A4MESAB,,,,,,
A4MIDIA,,,,,,
A4MIECL,Manual trans,375,,,,
A4MIEND,No ABS,75,,,,
A4MILAN,Manual trans,300,,,,
A4MIMIR,No air cond,425,,,Manual trans,350
A4MIOUT,,,,,,
A4NIALT,No air cond,475,Manual trans,425,No Radio/CD,175
A4NIMAX,Manual trans,450,,,,
A4NIMUR,,,,,,
A4NIPAT,,,,,,
A4NIPIC,,,,,,
A4NISEN,No air cond,425,No Radio,175,Manual trans (not SE-R),375
A4NIXTE,2.4L-I4 (143hp),350,,,,
A4OLALE,2.2L-I4 (140hp) (not GX),300,Manual windows,250,,
A4OLBRA,,,,,,
A4OLSIL,,,,,,
A4POBON,,,,,,
A4POFIR,Manual trans,375,,,,
A4POGRA,Manual trans,375,,,,
A4POGRP,,,,,,
A4POMON,No ABS,75,,,,
A4POSUN,Manual trans,375,,,,
A4POVIB,5M Transmission,225,,,,
A4PR911,No CD,175,,,,
A4PRBOX,No CD,175,,,,
A4RA4WD,,,,,,
A4SA9-3,Manual trans,250,,,,
A4SA9-5,Manual trans,300,,,,
A4SNION,No air cond,425,Manual trans,350,,
A4SNLSE,Manual trans,425,,,,
A4SNSC2,No air cond,425,Manual trans,350,,
A4SNSSE,No air cond,425,Manual trans,350,,
A4SNVUE,2.2L-I4 (143hp),250,,,No ABS,75
A4SOXAx,,,,,,
A4SOXBx,,,,,,
A4SUBAJ,Manual trans,425,,,,
A4SUIMP,Manual trans (not WRX),375,,,,
A4SULEG,Manual trans,425,,,,
A4SUOUT,Manual trans,425,,,,
A4SZAER,,,,,,
A4SZEST,,,,,,
A4SZFOR,,,,,,
A4SZGRV,,,,,,,,
A4SZSAM,,,,,,,,
A4SZSWI,Manual transmission,175,No air conditioning,175,,,,
A4SZVIT,,,,,,,,
A4SZXL7,,,,,,,,
A4TO4RU,Steel wheels,75,,,,,,
A4TOCAM,Manual trans,425,,,,,,
A4TOCEL,Manual trans (not GT-S),375,Manual windows,175,Manual dr locks,150,No cruise,150
A4TOCOR,Manual trans,375,,,,,,
A4TOECH,No air cond.,425,Manual trans,350,Manual steering,150,,
A4TOHIG,2.4L-4cyl (160hp),275,,,,,,
A4TOHIG,2.4L-4cyl (160hp),275,,,,,,
A4TOLAN,,,,,,,,
A4TOMAT,Manual trans,325,Manual windows,175,Manual locks,100,,
A4TORAV,,,,,,,,
A4TOSEQ,,,,,,,,
A4TOSIE,,,,,,
A4TOSOL,Manual trans,425,,,2.4L-I4/157hp,350
A4TOTUN,,,,,,
A4VOBEE,Manual trans (not S),300,,,,
A4VOCAB,Manual trans,350,,,,
A4VOEUR,,,,,,
A4VOGOL,Manual trans (not TDI),350,,,,
A4VOGTI,,,,,,
A4VOJET,Man trans (not TDI),350,,,,
A4VOPAS,Manual transmission,450,,,,
A4VOTOU,,,,,,
A4VV60S,Manual transmission,475,No CD,75,Manual seat,150
A4VV70S,Manual transmission,475,,,,
A4VV80S,Cloth seats,250,,,,
A4VVXC9,,,,,,
A5ACRLx,,,,,,
A5ACRSX,Manual trans (Base),300,,,,
A5ACTLx,Manual trans,350,,,,
A5ACTSX,6M Transmission,300,,,,
A5AUA45,,,,,,
A5AUA4x,Manual trans,325,,,,
A5AUA6x,Manual trans,475,,,,
A5AUTTx,Manual Roof (cnv),475,,,,
A5BM3-S,Man trans (excpt perf. pkg),300,Vinyl seats,250,Manual seats,175
A5BM5-S,Manual trans,475,No leather,425,,
A5BM7-S,,,,,,
A5BMM3x,Manual seat,175,,,,
A5BMX3x,,,,,,
A5BMX5x,Leatherette (vinyl) seats,475,Manual trans,425,,
A5BMZ4x,No cruise,150,,,,
A5BUCEN,No cruise,75,,,,
A5BUPAR,,,,,,
A5BUREG,,,,
A5BUREN,No ABS,100,,
A5BUROA,,,,
A5BUSKY,,,,
A5CACTS,,,,
A5CADEV,,,,
A5CAESC,,,,
A5CHAVA,,,,
A5CHAVE,5M Transmission,225,No a/c,250
A5CHC15,6cyl (not Work Truck),275,,
A5CHC2H,,,,
A5CHCAM,Manual trans,350,,
A5CHCAV,Manual trans,325,,
A5CHCOB,5M Trans (not SS),225,,
A5CHCOL,5M transmission,250,,
A5CHCVT,,,,
A5CHEXP,,,,,,
A5CHG15,4.3L-V6,200,,,,
A5CHG25,,,,,,
A5CHIMP,No cruise ctrl,100,,,,
A5CHMAL,,,,,,
A5CHMON,No cruise,100,,,,
A5CHPRI,,,,,,
A5CHSTB,,,,,,
A5CHSUB,,,,,,
A5CHTAH,No 3rd seat,275,,,,
A5CHTRB,,,,,,
A5CHVEN,No ABS,100,,,,
A5CYCON,No ABS,75,,,,
A5CYCRO,6spd Manual Trans,450,,,,
A5CYPAC,,,,,,
A5CYPTC,Manual trans,475,Manual locks,150,No cruise ctrl,150
A5CYSEB,2.4L-I4 (150hp),350,No cruise,150,Manual trans,275
A5CYTOW,No ABS,75,,,,
A5DOB15,,,,,,
A5DOB25,3.9L-V6 (175hp),250,,,,
A5DOBR1,,,,,,
A5DOBRS,3.7L-V6 (215hp),275,,,,
A5DOCAR,No ABS brakes,75,,,,
A5DODAK,2.5L-I4 (120hp),250,,,,
A5DODUR,,,,,,
A5DOGRA,,,,,,
A5DOMAG,Manual seat,75,,,,
A5DONEO,No air cond,400,"Manual trans (SE,SXT only)",325,,
A5DORAM,3.9L (6cyl-175hp),275,,,,
A5DOSTR,2.4L (4cyl-150hp),275,Manual trans,250,,
A5DOVIP,,,,,,
A5FOCRO,,,,,,
A5FOECO,,,,,,
A5FOESP,2.3L-I4 (153hp) (not Hybrid),300,,,,
A5FOEXC,5.4L-V8 (255hp),500,,,,
A5FOEXP,,,,,,
A5FOEXT,4.6L-V8 (232hp),375,,,,
A5FOF15,,,,,,
A5FOFOC,No air cond,450,Manual trans,400,No CD,75
A5FOFRE,No ABS brakes,75,,,,
A5FOMUS,Man trans (6cyl only),375,,,,
A5FORAN,2.3L-I4 (143hp),250,,,,
A5FOSPO,,,,,,
A5FOTAU,No cruise control,75,,,,
A5FOZX2,No air cond,400,Manual trans,325,,
A5GMC15,,,,,,
A5GMC2H,,,,,,
A5GMG15,,,,,,
A5GMG25,4.3L-V6 (200hp),275,,,,
A5GMJIM,,,,,,
A5GMSAF,,,,,,
A5GMSAV,,,,,,
A5GMSON,,,,,,
A5GMSUB,,,,,,
A5GMYUK,No 3rd seat,275,,,,
A5HOACC,No air cond,475,Manual trans,425,,
A5HOCIV,No air cond,400,Manual trans,325,No CD,100
A5HOCRV,,,,,,
A5HOELE,,,,,,
A5HOINS,No air cond.,475,,,,
A5HYACC,No air cond,425,,,Manual trans (not Base),375
A5HYELA,Manual trans,350,,,,
A5HYSAN,,,,,,
A5HYSON,2.4L-4cyl (138hp),275,Manual trans,250,,
A5HYTIB,5spd manual trans,400
A5ING20,Manual trans,400
A5ING35,6spd manual trans (sdn),375
A5INI35,,
A5INQX4,,
A5ISAXI,,
A5ISHOS,2.2L-I4/120hp,
A5ISROD,2.2L (4cyl-130hp),275
A5ISROS,2.2L-I4/130hp,300
A5JASTY,No moonroof,350
A5JAXJx,,
A5JAXK8,,
A5JAXTY,,
A5JEGRA,,
A5JELIB,2.4L (4cyl-150hp),300
A5JEWRA,,
A5KIAMA,Cloth seats,175,,
A5KIOPT,Manual trans,300,No cruise,150
A5KIRIO,No air conditioning,300,Manual trans,250
A5KISOR,,,,
A5KISPE,No air conditioning,425,Manual trans,375
A5KISPO,2.0L-I4,250,,
A5LEES3,Cloth seats,300,,
A5LEGSS,Cloth seats,375,,
A5LEGX4,,,,
A5LEIS3,,,,
A5LERX3,,,,
A5LESC4,No Navigation sys,500,,
A5LIAVI,,,,
A5LILSx,,,,
A5LINAV,,,,
A5LITOW,,,,
A5MAB25,,,,,,,,
A5MAMA3,No air cond,400,Manual trans,325,Manual windows,175,Manual locks,150
A5MAMA6,Manual trans,425,,,,,,
A5MAMIA,,,,,,,,
A5MAMPV,,,,,,,,
A5MAPR5,Manual trans,325,,,,,,
A5MATRI,2.0L-I4 (130hp),250,,,,,,
A5MBC-C,Manual trans,500,,,,,,
A5MBCLK,,,,,,,,
A5MBE-C,,,,,,,,
A5MBMSE,Cloth seats,425,,,,,,
A5MBS-C,,,,,,,,
A5MBSL-,,,,,,,,
A5MBSLK,,,,,,,,
A5MEGRA,,,,,,,,
A5MEMAR,No CD changer,175,,,,,,
A5MEMOU,4.0L-V6 (210hp),250,,,No 3rd seat,625
A5MEMYS,Manual trans,425,,,,
A5MESAB,,,,,,
A5MIDIA,,,,,,
A5MIECL,Manual trans,375,,,,
A5MIEND,No ABS,100,,,,
A5MILAN,Manual trans (not Evolution),325,,,,
A5MIMIR,No air cond,400,,,Manual trans,325
A5MIOUT,,,,,,
A5NIALT,No air cond,475,Manual trans,425,No Radio/CD,175
A5NIARM,,,,,,
A5NIMAX,Manual trans,425,,,,
A5NIMUR,,,,,,
A5NIPAT,,,,,,
A5NIPIC,,,,,,
A5NISEN,No air cond,425,No Radio,175,Manual trans (not SE-R),375
A5NIXTE,2.4L-I4 (143hp),350,,
A5NIXTR,Manual trans,375,,
A5OLALE,2.2L-I4 (140hp) (not GX),300,Manual windows,150
A5OLBRA,,,,
A5OLSIL,,,,
A5POBON,,,,
A5POFIR,,,,
A5POGRA,Manual trans,375,,
A5POGRP,,,,
A5POMON,No ABS,75,,
A5POSUN,,,,
A5POVIB,5M Transmission,250,,
A5POWAV,Manual transmission,250,No air conditioning,200
A5PR911,No CD,150,,
A5PRBOX,No CD,150,,
A5RA4WD,,,,
A5SA9-2,Manual trans,250,,,,
A5SA9-3,Manual trans,275,,,,
A5SA9-5,Manual trans,325,,,,
A5SNION,No air cond,400,Manual trans,325,,
A5SNLSE,Manual trans,425,,,,
A5SNSC2,No air cond,400,Manual trans,325,,
A5SNSSE,No air cond,400,Manual trans,325,,
A5SNVUE,2.2L-I4 (143hp),275,,,No ABS,100
A5SOTCx,Manual transmission,275,,,,
A5SOXAx,Manual transmission,275,,,,
A5SOXBx,Manual transmission,275,,,,
A5SUBAJ,Manual transmission,325,,,,
A5SUIMP,Manual trans (not WRX),325,,,,
A5SULEG,Manual transmission,325,,,,
A5SUOUT,Manual transmission,325,,,,
A5SZAER,5M Transmission,225,,,,
A5SZFOR,5M Transmission,250,,,,,,
A5SZGRV,,,,,,,,
A5SZSAM,,,,,,,,
A5SZSWI,Manual transmission,225,No air conditioning,200,,,,
A5SZVIT,,,,,,,,
A5SZXL7,,,,,,,,
A5TO4RU,Steel wheels,150,,,,,,
A5TOCAM,Manual trans,425,,,,,,
A5TOCEL,Manual trans (not GT-S),375,Manual windows,175,Manual dr locks,150,No cruise,150
A5TOCOR,Manual trans,375,,,,,,
A5TOECH,No air cond.,425,Manual trans,350,Manual steering,150,,
A5TOHIG,2.4L-4cyl (160hp),325,,,,,,
A5TOHIG,2.4L-4cyl (160hp),325,,,,,,
A5TOLAN,,,,,,,,
A5TOMAT,Manual trans,325,Manual windows,175,Manual locks,150,,
A5TORAV,,,,,,,,
A5TOSEQ,,,,,,
A5TOSIE,,,,,,
A5TOSOL,Manual trans,425,,,2.4L-I4/157hp,350
A5TOTUN,,,,,,
A5VOBEE,Manual trans (not S),275,,,,
A5VOCAB,Manual trans,350,,,,
A5VOEUR,,,,,,
A5VOGOL,Manual trans (not TDI),350,,,,
A5VOGTI,,,,,,
A5VOJ55,,,,,,
A5VOJET,Man trans (not TDI),350,,,,
A5VOPAS,Manual transmission,475,,,,
A5VOTOU,,,,,,
A5VV60S,Manual transmission,475,No CD,100,Manual seat,150
A5VV70S,Manual transmission,475,,,,
A5VV80S,Cloth seats,250,,,,
A5VVXC9,,,,
A6ACRLx,,,,
A6ACRSX,Manual trans (Base),250,,
A6ACRSX,Manual trans (Base),250,,
A6ACTLx,Manual trans,300,,
A6ACTSX,6M Transmission,250,,
A6AUA4x,Manual trans,300,,
A6AUA6x,Manual trans,425,,
A6AUTTx,Manual Roof (cnv),425,,
A6BM3-S,Man trans (excpt perf. pkg),250,Vinyl seats,250
A6BM5-S,Manual trans,425,No leather,350
A6BM7-S,,,,
A6BMM3x,Manual seats,175,,
A6BMX3x,No leather,200,Manual trans,175
A6BMX5x,No leather,450,Manual trans,375
A6BMZ4x,,,,
A6BUCEN,No cruise,50,,,,
A6BUPAR,,,,,,
A6BUREG,,,,,,
A6BUREN,No ABS,150,,,,
A6BUROA,,,,,,
A6BUSKY,,,,,,
A6CACTS,,,,,,
A6CADEV,,,,,,
A6CAESC,,,,,,
A6CHAVA,,,,,,
A6CHAVE,5M Transmission,200,No a/c,225,,
A6CHC15,4.3L-V6/195hp,225,Work Truck pkg,175,5M transmission,175
A6CHC2H,,,,,,
A6CHC55,,,,,,
A6CHCAM,Manual trans,300,,,,
A6CHCAV,Manual trans,275,,,,
A6CHCOB,5M Trans (not SS),200
A6CHCOB,5M Trans (not SS),200
A6CHCOL,,
A6CHCVT,,
A6CHEXP,,
A6CHG15,4.3L-V6,250
A6CHG25,,
A6CHHHR,Manual trans,250
A6CHIMP,,
A6CHMAL,2.2L-I4/144hp,175
A6CHMON,,
A6CHPRI,Manual trans,325
A6CHSTB,,
A6CHSUB,,
A6CHTAH,No 3rd seat,325
A6CHTAH,No 3rd seat,325
A6CHTRB,,,,,,
A6CHTRB,,,,,,
A6CHVEN,No ABS,175,,,,
A6CYCON,No ABS,175,,,,
A6CYCRO,6spd Manual Trans,400,,,,
A6CYPAC,,,,,,
A6CYPTC,Manual trans,425,Manual locks,150,No cruise ctrl,150
A6CYSEB,2.4L-I4/150hp (Conv),175,,,,
A6CYTOW,No ABS,100,,,,
A6DOB15,3.9L-V6 (175hp),200,,,,
A6DOB25,3.9L-V6 (175hp),200,,,,
A6DOBR1,3.7L-V6 (215hp),250,,,,
A6DOBRS,3.7L-V6 (215hp),250,,,,
A6DOCAR,No ABS brakes,75,,,,
A6DOCHA,,,,,,
A6DODAK,2.5L-I4 (120hp),225,,,,
A6DODUR,,,,,,
A6DOGRA,,,,,,
A6DOMAG,Manual seat,50,,,,
A6DONEO,No air cond,375,"Manual trans (SE,SXT only)",300,,
A6DORAM,3.9L (6cyl-175hp),250,,,,
A6DOSTR,2.4L (4cyl-150hp),250,Wheel covers,75,,
A6DOVIP,,,,,,
A6FOCRO,,,,,,
A6FOECO,,,,,,
A6FOESP,2.3L-I4 (153hp) (not Hybrid),250,,,,
A6FOESP,2.3L-I4 (153hp) (not Hybrid),250,,,,
A6FOEXC,5.4L-V8 (255hp),475,,,,
A6FOEXP,,,,,,
A6FOEXT,4.6L-V8 (232hp),300,,,,
A6FOEXT,4.6L-V8 (232hp),300,,,,
A6FOF15,4.2L-V6 (202hp),250,Work Truck pgk,225,5M transmission,225
A6FOFOC,No air cond,400,Manual trans,325,Manual windows,175,Manual locks,150
A6FOFRE,,,,,,,,
A6FOFUS,5M transmission,275,,,,,,
A6FOMUS,Man trans (6cyl only),325,,,,,,
A6FORAN,2.3L-I4 (143hp),225,,,,,,
A6FOSPO,,,,,,,,
A6FOTAU,,,,,,,,
A6GMC15,4.3L-V6 (200hp),250,,,,,,
A6GMC2H,,,,,,,,
A6GMG15,4.3L-V6 (200hp),250,,,,,,
A6GMG25,4.3L-V6 (200hp),250,,,,,,
A6GMSAF,,,,,,,,
A6GMSAV,,,,,,,,
A6GMSJI,,,,,,,,
A6GMSON,,,,,,,,
A6GMSUB,,,,,,,,
A6GMYUK,No 3rd seat,325,,,,
A6HOACC,No air cond,425,Manual trans,375,,
A6HOCIV,No air cond,375,Manual trans,300,No CD,75
A6HOCRV,,,,,,
A6HOELE,,,,,,
A6HOINS,No air cond.,375,,,,
A6HYACC,No air cond,375,,,Manual trans,300
A6HYELA,Manual trans,300,,,,
A6HYSAN,,,,,,
A6HYSON,2.4L-4cyl (162hp) (not GL),250,Manual trans,225,,
A6HYSON,2.4L-4cyl (162hp) (not GL),250,Manual trans,225,,
A6HYTIB,5spd manual trans,375,,,,
A6HYTUS,,,,,,
A6ING20,Manual trans,350,,,,
A6ING35,6M trans (sdn),350,,,,
A6INI35,,,,,,
A6INQX4,,
A6ISAXI,,
A6ISHOS,2.2L-I4/120hp,
A6ISROD,2.2L-I4/130hp,250
A6ISROS,2.2L-I4/130hp,250
A6JASTY,No moonroof,275
A6JAXJx,,
A6JAXK8,,
A6JAXTY,,
A6JEGRA,,
A6JEGRA,,
A6JELIB,2.4L (4cyl-150hp),225
A6JELIB,2.4L (4cyl-150hp),225
A6JEWRA,2.4L (4cyl-147hp),225
A6KIAMA,,
A6KIOPT,Manual trans,250
A6KIRIO,No air conditioning,250,Manual trans,250
A6KISOR,,,,
A6KISPE,No air conditioning,375,Manual trans,300
A6KISPO,,,,
A6LEES3,,,,
A6LEGSS,,,,
A6LEGX4,,,,
A6LEIS3,,,,
A6LERXS,,,,
A6LESC4,No Navigation sys,475,,
A6LIAVI,,,,
A6LILSx,,,,
A6LINAV,,,,
A6LITOW,,,,
A6MAB25,,,,
A6MAMA3,No air cond,375,5M transmission,300
A6MAMA6,Manual trans,350,,,,
A6MAMIA,,,,,,
A6MAMPV,,,,,,
A6MAPR5,Manual trans,250,,,,
A6MATRI,2.0L-I4 (130hp),275,,,,
A6MBC-C,Manual trans,400,Manual seats,175,,
A6MBCLK,,,,,,
A6MBE-C,,,,,,
A6MBMSE,Cloth seats,325,,,,
A6MBS-C,,,,,,
A6MBSL-,,,,,,
A6MBSLK,,,,,,
A6MEGRA,,,,,,
A6MEMAR,No CD changer,150,,,,
A6MEMIL,5M Transmission,275,,,,
A6MEMOU,4.0L-V6 (210hp),300,,,No 3rd seat,800
A6MEMYS,Manual trans,375,,,,
A6MIDIA,,,,,,
A6MIECL,Manual trans,325,,,,
A6MIEND,No ABS,150,,,,
A6MILAN,Manual trans (not Evolution),250,,,,
A6MIMIR,No air cond,375,,,Manual trans,300
A6MIOUT,,,,,,
A6NIALT,No air cond,400,Manual trans,325,No cruise,150
A6NIARM,,,,,,
A6NIMAX,Manual trans,325,,,,
A6NIMUR,,,,,,
A6NIPAT,,,,,,
A6NIPIC,,,,,,
A6NISEN,No air cond,375,No Radio,175,Manual trans (not SE-R),300
A6NIXTE,,,,,,
A6NIXTR,Manual trans,400,,,,
A6OLALE,2.2L-I4 (140hp) (not GX),250,Manual windows,175,,,,
A6OLBRA,,,,,,,,
A6OLSIL,,,,,,,,
A6POBON,,,,,,,,
A6POFIR,Manual trans,300,,,,,,
A6POG6x,No cruise,50,,,,,,
A6POGRP,,,,,,,,
A6POMON,No ABS,100,,,,,,
A6POSOL,No cruise (not CS),150,No air conditioning (not CS),200,Manual windows (not CS),100,Manual locks (not CS),100
A6POVIB,Manual trans,300,Manual windows,150,Manual locks,150,No cruise,150
A6POWAV,Manual transmission,275,No air conditioning,250,,,,
A6PR911,No CD,175,,,,,,
A6PRBOX,No CD,175,,,,,,
A6RA4WD,,,,,,,,
A6SA9-2,Manual trans,275,,,,,,
A6SA9-3,Manual trans(not Viggen),275,,,,,,
A6SA9-5,Manual trans,325,,,,
A6SNION,No air cond,375,Manual trans,300,,
A6SNLSE,Manual trans,375,,,,
A6SNSC2,No air cond,375,Manual trans,300,,
A6SNSSE,No air cond,375,Manual trans,300,,
A6SNVUE,2.2L-I4 (143hp),300,,,No ABS,100
A6SOTCx,Manual trans.,250,,,,
A6SOXAx,Manual trans.,250,,,,
A6SOXBx,Manual trans.,250,,,,
A6SUBAJ,Manual trans,375,,,,
A6SUIMP,Manual trans (not WRX),350,,,,
A6SULEG,Manual trans,375,,,,
A6SUOUT,Manual trans,375,,,,
A6SZAER,Manual transmission,175,No air conditioning,250,,
A6SZFOR,5M Transmission,200,,,,
A6SZGRV,,,,,,
A6SZSAM,,,,,,,,
A6SZSWI,Manual transmission,250,No air conditioning,225,,,,
A6SZSWI,Manual transmission,250,No air conditioning,225,,,,
A6SZVIT,,,,,,,,
A6SZXL7,,,,,,,,
A6TO4RU,Steel wheels,175,,,,,,
A6TOCAM,Manual trans,350,,,,,,
A6TOCAM,Manual trans,350,,,,,,
A6TOCEL,Manual trans (not GT-S),325,Manual windows,175,Manual dr locks,150,No cruise,150
A6TOCOR,Manual trans,250,,,,,,
A6TOCOR,Manual trans,250,,,,,,
A6TOECH,No air cond.,375,Manual trans,300,Manual steering,150,,
A6TOHIG,2.4L-4cyl (160hp),400,,,,,,
A6TOHIG,2.4L-4cyl (160hp),400,,,,,,
A6TOHIG,2.4L-4cyl (160hp),400,,,,,,
A6TOLAN,,,,,,,,
A6TOMAT,Manual trans,275,Manual windows,175,Manual locks,150
A6TORAV,,,,,,
A6TOSEQ,,,,,,
A6TOSIE,,,,,,
A6TOSOL,Manual trans,375,,,2.4L-I4/157hp,300
A6TOTUN,,,,,,
A6VOBEE,5M transmission,250,,,,
A6VOCAB,Manual trans,250,,,,
A6VOGOL,Manual trans (not TDI),250,,,,
A6VOGTI,,,,,,
A6VOJET,Man trans (not TDI),250,,,,
A6VOPAS,Manual transmission,400,,,,
A6VORAB,,,,,,
A6VOTOU,,,,,,
A6VV60S,Manual transmission,400,No CD,100,Manual seat,150
A6VV70S,Manual transmission,400,,,,
A6VV80S,Cloth seats,200,,
A6VVXC9,,,,
A6VVXC9,,,,
